hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
23,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
24,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
25,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
26,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
27,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
28,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
29,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
30,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
31,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
32,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
33,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
34,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
35,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
36,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
37,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
38,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
39,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
40,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
41,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
42,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
43,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
44,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
45,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
46,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
47,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
48,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
49,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
50,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
51,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
52,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
53,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
54,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
55,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
56,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
57,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
58,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
59,0.0,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816,monvsource-lead_gen_bus_fault_1_2_3,5.18074577952e-08,5.1817105205600007e-08,5.1726390749600006e-08
60,0.0,7196.98,-0.0787917,7197.35,-120.064,7197.43,119.932,132.401,179.759,106.44,58.877,114.145,-60.4552,monvsource-lead_gen_bus_fault_1_2_3,952.88734898,766.085934,821.55064735
61,0.0,7196.28,-0.0997059,7196.94,-120.079,7196.87,119.912,167.532,179.77,130.698,59.3293,147.219,-60.2727,monvsource-lead_gen_bus_fault_1_2_3,1205.60718096,940.62566412,1059.5160045300001
62,0.0,7195.39,-0.127641,7195.77,-120.112,7195.98,119.886,214.155,179.611,185.937,59.0461,190.112,-60.438,monvsource-lead_gen_bus_fault_1_2_3,1540.92874545,1337.9598864900001,1368.04214976
63,0.0,7195.83,-0.116835,7196.1,-120.101,7196.42,119.898,195.88,179.917,168.769,59.019,170.156,-60.1927,monvsource-lead_gen_bus_fault_1_2_3,1409.5191803999999,1214.4786009000002,1224.5140415199999
64,0.0,7195.71,-0.121951,7196.08,-120.104,7196.39,119.894,204.408,-179.891,172.983,59.3182,175.816,-59.9171,monvsource-lead_gen_bus_fault_1_2_3,1470.8606896799997,1244.7995066400001,1265.24050424
65,0.0,7195.6,-0.127474,7195.85,-120.113,7196.05,119.884,213.031,-179.706,188.423,59.5137,192.567,-59.9092,monvsource-lead_gen_bus_fault_1_2_3,1532.8858636,1355.8636445500001,1385.72176035
66,0.0,7195.18,-0.134932,7195.86,-120.114,7195.89,119.879,226.389,179.789,189.069,59.6917,201.148,-60.1005,monvsource-lead_gen_bus_fault_1_2_3,1628.90960502,1360.5140543399998,1447.43888172
67,0.0,7195.21,-0.132631,7195.96,-120.113,7195.88,119.879,222.544,179.661,186.839,59.8847,201.426,-60.0904,monvsource-lead_gen_bus_fault_1_2_3,1601.25081424,1344.48597044,1449.43732488
68,0.0,7195.45,-0.128177,7195.91,-120.114,7195.95,119.882,214.6,179.856,188.912,59.7745,196.851,-60.0113,monvsource-lead_gen_bus_fault_1_2_3,1544.1435699999997,1359.3937499200001,1416.52995345
69,0.0,7195.52,-0.125607,7196.09,-120.109,7196.17,119.887,210.57,179.851,180.608,59.9387,188.274,-59.851,monvsource-lead_gen_bus_fault_1_2_3,1515.1606464,1299.6714227200002,1354.85171058
70,0.0,7195.87,-0.117332,7196.33,-120.104,7196.36,119.892,196.285,-179.862,171.274,60.1464,178.876,-59.6677,monvsource-lead_gen_bus_fault_1_2_3,1412.44134295,1232.54422442,1287.25609136
71,0.0,7196.26,-0.106981,7196.83,-120.091,7196.75,119.902,178.821,-179.483,149.729,60.6625,162.759,-59.281,monvsource-lead_gen_bus_fault_1_2_3,1286.84240946,1077.57415907,1171.33583325
72,0.0,7196.75,-0.0944456,7197.29,-120.079,7197.25,119.915,157.671,-178.963,129.417,61.2276,140.932,-58.7168,monvsource-lead_gen_bus_fault_1_2_3,1134.71876925,931.45167993,1014.3228369999999
73,0.0,7196.99,-0.0890017,7197.34,-120.077,7197.46,119.921,148.449,-178.748,126.648,61.3143,130.068,-58.4153,monvsource-lead_gen_bus_fault_1_2_3,1068.38596851,911.5287163200001,936.1592272800001
74,0.0,7197.04,-0.0877448,7197.39,-120.076,7197.49,119.922,146.264,-178.631,124.431,61.3582,128.876,-58.3786,monvsource-lead_gen_bus_fault_1_2_3,1052.66785856,895.5784350900001,927.5837212399999
75,0.0,7196.97,-0.0895043,7197.36,-120.076,7197.54,119.923,149.461,-178.757,124.964,61.3236,127.309,-58.3185,monvsource-lead_gen_bus_fault_1_2_3,1075.6663331700001,899.41089504,916.31161986
76,0.0,7196.93,-0.0904694,7197.3,-120.077,7197.51,119.922,151.115,-178.82,127.073,61.2201,128.155,-58.3911,monvsource-lead_gen_bus_fault_1_2_3,1087.56407695,914.5825029,922.39689405
77,0.0,7196.73,-0.0953538,7197.2,-120.08,7197.38,119.919,159.509,-179.068,131.677,61.0921,134.503,-58.5744,monvsource-lead_gen_bus_fault_1_2_3,1147.9432055699997,947.7057044,968.0692021399999
78,0.0,7196.41,-0.103914,7196.87,-120.088,7197.16,119.912,174.091,-179.395,145.474,60.7001,144.784,-58.8864,monvsource-lead_gen_bus_fault_1_2_3,1252.83021331,1046.95746638,1042.03361344
79,0.0,7195.69,-0.121226,7196.2,-120.104,7196.43,119.894,203.396,179.925,172.742,59.8904,175.579,-59.7447,monvsource-lead_gen_bus_fault_1_2_3,1463.5745632399999,1243.0859804,1263.54198297
80,0.0,7194.49,-0.15054,7195.33,-120.125,7195.45,119.868,253.413,179.264,207.152,59.0824,219.615,-60.523,monvsource-lead_gen_bus_fault_1_2_3,1823.17729437,1490.5270001599997,1580.2287517500001
81,0.0,7194.88,-0.141663,7195.31,-120.124,7195.5,119.872,237.788,179.435,206.966,58.9283,212.971,-60.5927,monvsource-lead_gen_bus_fault_1_2_3,1710.8561254400001,1489.18452946,1532.4328305
82,0.0,7195.13,-0.134318,7195.56,-120.117,7195.8,119.881,225.55,179.485,194.847,58.9491,198.681,-60.5171,monvsource-lead_gen_bus_fault_1_2_3,1622.8615715,1402.0332793200002,1429.6687398000001
83,0.0,7195.41,-0.123774,7195.91,-120.105,7196.04,119.89,208.093,179.314,175.022,58.7062,183.731,-60.7624,monvsource-lead_gen_bus_fault_1_2_3,1497.3144531299997,1259.44256002,1322.1356252399999
84,0.0,7195.97,-0.107437,7196.36,-120.093,7196.24,119.899,180.085,179.457,154.5,58.6197,169.919,-60.9302,monvsource-lead_gen_bus_fault_1_2_3,1295.8862574500001,1111.8376199999998,1222.77790456
85,0.0,7195.82,-0.114915,7196.13,-120.101,7196.21,119.894,192.495,179.726,168.146,58.9535,176.298,-60.5005,monvsource-lead_gen_bus_fault_1_2_3,1385.1593708999999,1210.00047498,1268.67743058
86,0.0,7196.23,-0.100722,7196.53,-120.09,7196.44,119.904,168.631,179.534,148.947,58.9029,161.25,-60.7412,monvsource-lead_gen_bus_fault_1_2_3,1213.50746113,1071.90155391,1160.42595
87,0.0,7196.53,-0.0904675,7196.94,-120.076,7196.9,119.917,151.93,179.421,126.85,58.8018,138.26,-60.7848,monvsource-lead_gen_bus_fault_1_2_3,1093.3688029,912.931839,995.0433939999998
88,0.0,7195.49,-0.123802,7195.92,-120.109,7195.76,119.882,207.221,179.622,181.239,59.0489,197.892,-60.6539,monvsource-lead_gen_bus_fault_1_2_3,1491.05663329,1304.18134488,1423.9833379200002
89,0.0,7195.15,-0.135944,7195.62,-120.121,7195.56,119.872,227.548,179.737,201.116,59.5298,213.249,-60.3255,monvsource-lead_gen_bus_fault_1_2_3,1637.2419922,1447.15431192,1534.44597444
90,0.0,7194.82,-0.14383,7195.57,-120.122,7195.48,119.869,241.334,179.597,202.617,59.5133,219.295,-60.328,monvsource-lead_gen_bus_fault_1_2_3,1736.35468988,1457.9448066899997,1577.9327865999999
91,0.0,7195.25,-0.134178,7195.81,-120.117,7195.55,119.872,224.281,179.995,193.629,59.6204,214.366,-60.2991,monvsource-lead_gen_bus_fault_1_2_3,1613.7578652500001,1393.31749449,1542.4812713000001
92,0.0,7195.5,-0.128813,7195.98,-120.112,7196.04,119.883,215.541,-179.85,184.735,59.761,195.108,-59.8662,monvsource-lead_gen_bus_fault_1_2_3,1550.9252655,1329.3493653,1404.00497232
93,0.0,7195.66,-0.124257,7196.16,-120.107,7196.24,119.888,207.94,-179.781,176.659,59.8817,186.591,-59.696,monvsource-lead_gen_bus_fault_1_2_3,1496.2655404,1271.26642944,1342.75361784
94,0.0,7196.03,-0.11435,7196.52,-120.099,7196.47,119.895,191.035,-179.517,162.717,60.269,175.316,-59.5345,monvsource-lead_gen_bus_fault_1_2_3,1374.69359105,1170.9961448400002,1261.65633452
95,0.0,7196.47,-0.101904,7197.03,-120.086,7196.94,119.907,170.184,-179.245,141.693,60.9348,154.926,-59.0562,monvsource-lead_gen_bus_fault_1_2_3,1224.72405048,1019.7687717900001,1114.9931264399997
96,0.0,7196.92,-0.0903791,7197.35,-120.077,7197.45,119.92,150.871,-178.825,125.988,61.3245,131.419,-58.4316,monvsource-lead_gen_bus_fault_1_2_3,1085.80651732,906.7797318,945.88168155
97,0.0,7197.21,-0.0838614,7197.41,-120.075,7197.51,119.923,139.416,-178.393,124.242,61.3556,126.725,-58.3301,monvsource-lead_gen_bus_fault_1_2_3,1003.40622936,894.22061322,912.1044547500001
98,0.0,7197.13,-0.0850738,7197.47,-120.073,7197.61,119.925,141.84,-178.573,120.695,61.4857,123.248,-58.197,monvsource-lead_gen_bus_fault_1_2_3,1020.8409192,868.69864165,887.09103728
99,0.0,7197.22,-0.0833694,7197.47,-120.074,7197.61,119.926,138.78,-178.419,121.086,61.4551,122.7,-58.1838,monvsource-lead_gen_bus_fault_1_2_3,998.8301916,871.5128524200001,883.146747
100,0.0,7197.02,-0.0876056,7197.47,-120.073,7197.56,119.924,146.258,-178.727,120.411,61.45,126.246,-58.3232,monvsource-lead_gen_bus_fault_1_2_3,1052.6217511600003,866.6545601700001,908.6631597600001
101,0.0,7196.8,-0.0932017,7197.31,-120.077,7197.45,119.92,155.888,-178.99,126.589,61.2026,131.798,-58.5069,monvsource-lead_gen_bus_fault_1_2_3,1121.8947584000002,911.1002755900001,948.6095151
102,0.0,7196.55,-0.100168,7196.95,-120.087,7197.08,119.911,167.395,-179.261,143.282,60.7792,147.055,-58.9686,monvsource-lead_gen_bus_fault_1_2_3,1204.66648725,1031.1933899,1058.3665994
103,0.0,7195.56,-0.123454,7196.21,-120.105,7196.33,119.891,207.305,179.764,172.956,59.9268,180.485,-59.8482,monvsource-lead_gen_bus_fault_1_2_3,1491.6755658000002,1244.62769676,1298.8296200500001
104,0.0,7194.81,-0.143525,7195.31,-120.126,7195.41,119.869,240.835,179.448,209.454,59.0747,218.181,-60.5628,monvsource-lead_gen_bus_fault_1_2_3,1732.7620663500002,1507.0864607400003,1569.90174921
105,0.0,7195.59,-0.11811,7195.96,-120.103,7196.04,119.892,198.311,179.271,172.022,58.5505,180.791,-60.9185,monvsource-lead_gen_bus_fault_1_2_3,1426.96464849,1237.8634311199999,1300.97926764
106,0.0,7197.09,-0.0724002,7197.46,-120.057,7197.49,119.937,121.903,179.306,95.1303,57.8217,106.202,-61.1467,monvsource-lead_gen_bus_fault_1_2_3,877.3468622700001,684.696529038,764.38783298
107,0.0,7198.15,-0.0379491,7198.82,-120.017,7198.84,119.975,65.0188,178.755,26.9986,55.2335,41.7797,-61.2231,monvsource-lead_gen_bus_fault_1_2_3,468.0150752199999,194.358061652,300.765375548
108,0.0,7197.37,-0.0505894,7197.95,-120.031,7197.87,119.959,87.1944,175.93,51.8591,51.0901,69.9995,-65.3921,monvsource-lead_gen_bus_fault_1_2_3,627.570358728,373.27920884499997,503.84730106499995
109,0.0,7197.86,-0.0385105,7198.29,-120.022,7198.23,119.97,66.4891,175.753,37.4296,48.7804,52.854,-66.3255,monvsource-lead_gen_bus_fault_1_2_3,478.57923332599995,269.429115384,380.45524842
110,0.0,7197.62,-0.0465245,7198.16,-120.028,7198.29,119.967,80.2647,176.484,46.4636,52.286,55.7416,-64.6843,monvsource-lead_gen_bus_fault_1_2_3,577.714810014,334.452426976,401.244201864
111,0.0,7197.27,-0.0630606,7197.77,-120.044,7197.81,119.948,106.966,178.508,73.8248,56.3515,87.0011,-61.9594,monvsource-lead_gen_bus_fault_1_2_3,769.86318282,531.373930696,626.2173875909999
112,0.0,7196.07,-0.101848,7196.6,-120.083,7196.67,119.911,171.582,179.093,138.037,58.27,149.724,-60.9837,monvsource-lead_gen_bus_fault_1_2_3,1234.71608274,993.3970742000001,1077.51421908
113,0.0,7194.7,-0.145228,7195.29,-120.124,7195.42,119.87,244.044,179.332,206.598,58.81,216.979,-60.6783,monvsource-lead_gen_bus_fault_1_2_3,1755.8233668,1486.53252342,1561.2550361800002
