hour,t(sec),Tap(pu),Type,Name
109,0.0,0.98125,Transformer,monregcontrol-reg2
110,0.0,0.98125,Transformer,monregcontrol-reg2
111,0.0,0.98125,Transformer,monregcontrol-reg2
112,0.0,0.98125,Transformer,monregcontrol-reg2
113,0.0,0.98125,Transformer,monregcontrol-reg2
114,0.0,0.98125,Transformer,monregcontrol-reg2
115,0.0,0.98125,Transformer,monregcontrol-reg2
116,0.0,0.98125,Transformer,monregcontrol-reg2
117,0.0,0.98125,Transformer,monregcontrol-reg2
118,0.0,0.98125,Transformer,monregcontrol-reg2
119,0.0,0.98125,Transformer,monregcontrol-reg2
120,0.0,0.98125,Transformer,monregcontrol-reg2
121,0.0,0.98125,Transformer,monregcontrol-reg2
122,0.0,0.98125,Transformer,monregcontrol-reg2
123,0.0,0.98125,Transformer,monregcontrol-reg2
124,0.0,0.98125,Transformer,monregcontrol-reg2
125,0.0,0.98125,Transformer,monregcontrol-reg2
126,0.0,0.98125,Transformer,monregcontrol-reg2
127,0.0,0.98125,Transformer,monregcontrol-reg2
128,0.0,0.98125,Transformer,monregcontrol-reg2
129,0.0,0.98125,Transformer,monregcontrol-reg2
130,0.0,0.98125,Transformer,monregcontrol-reg2
131,0.0,0.98125,Transformer,monregcontrol-reg2
132,0.0,0.98125,Transformer,monregcontrol-reg2
133,0.0,0.98125,Transformer,monregcontrol-reg2
134,0.0,0.98125,Transformer,monregcontrol-reg2
135,0.0,0.98125,Transformer,monregcontrol-reg2
136,0.0,0.98125,Transformer,monregcontrol-reg2
137,0.0,0.98125,Transformer,monregcontrol-reg2
138,0.0,0.98125,Transformer,monregcontrol-reg2
139,0.0,0.98125,Transformer,monregcontrol-reg2
140,0.0,0.98125,Transformer,monregcontrol-reg2
141,0.0,0.98125,Transformer,monregcontrol-reg2
142,0.0,0.98125,Transformer,monregcontrol-reg2
143,0.0,0.98125,Transformer,monregcontrol-reg2
144,0.0,0.98125,Transformer,monregcontrol-reg2
145,0.0,0.98125,Transformer,monregcontrol-reg2
146,0.0,0.98125,Transformer,monregcontrol-reg2
147,0.0,0.98125,Transformer,monregcontrol-reg2
148,0.0,0.98125,Transformer,monregcontrol-reg2
149,0.0,0.98125,Transformer,monregcontrol-reg2
150,0.0,0.98125,Transformer,monregcontrol-reg2
151,0.0,0.98125,Transformer,monregcontrol-reg2
152,0.0,0.98125,Transformer,monregcontrol-reg2
153,0.0,0.98125,Transformer,monregcontrol-reg2
154,0.0,0.98125,Transformer,monregcontrol-reg2
155,0.0,0.98125,Transformer,monregcontrol-reg2
156,0.0,0.975,Transformer,monregcontrol-reg2
157,0.0,0.975,Transformer,monregcontrol-reg2
158,0.0,0.975,Transformer,monregcontrol-reg2
159,0.0,0.975,Transformer,monregcontrol-reg2
160,0.0,0.975,Transformer,monregcontrol-reg2
161,0.0,0.975,Transformer,monregcontrol-reg2
162,0.0,0.975,Transformer,monregcontrol-reg2
163,0.0,0.975,Transformer,monregcontrol-reg2
164,0.0,0.975,Transformer,monregcontrol-reg2
165,0.0,0.975,Transformer,monregcontrol-reg2
166,0.0,0.975,Transformer,monregcontrol-reg2
167,0.0,0.975,Transformer,monregcontrol-reg2
168,0.0,0.975,Transformer,monregcontrol-reg2
169,0.0,0.975,Transformer,monregcontrol-reg2
170,0.0,0.975,Transformer,monregcontrol-reg2
171,0.0,0.975,Transformer,monregcontrol-reg2
172,0.0,0.975,Transformer,monregcontrol-reg2
173,0.0,0.975,Transformer,monregcontrol-reg2
174,0.0,0.975,Transformer,monregcontrol-reg2
175,0.0,0.98125,Transformer,monregcontrol-reg2
176,0.0,0.98125,Transformer,monregcontrol-reg2
177,0.0,0.98125,Transformer,monregcontrol-reg2
178,0.0,0.98125,Transformer,monregcontrol-reg2
179,0.0,0.98125,Transformer,monregcontrol-reg2
180,0.0,0.98125,Transformer,monregcontrol-reg2
181,0.0,0.98125,Transformer,monregcontrol-reg2
182,0.0,0.98125,Transformer,monregcontrol-reg2
183,0.0,0.98125,Transformer,monregcontrol-reg2
184,0.0,0.98125,Transformer,monregcontrol-reg2
185,0.0,0.98125,Transformer,monregcontrol-reg2
186,0.0,0.98125,Transformer,monregcontrol-reg2
187,0.0,0.98125,Transformer,monregcontrol-reg2
188,0.0,0.98125,Transformer,monregcontrol-reg2
189,0.0,0.98125,Transformer,monregcontrol-reg2
190,0.0,0.98125,Transformer,monregcontrol-reg2
191,0.0,0.98125,Transformer,monregcontrol-reg2
192,0.0,0.98125,Transformer,monregcontrol-reg2
193,0.0,0.98125,Transformer,monregcontrol-reg2
194,0.0,0.98125,Transformer,monregcontrol-reg2
195,0.0,0.98125,Transformer,monregcontrol-reg2
196,0.0,0.98125,Transformer,monregcontrol-reg2
197,0.0,0.98125,Transformer,monregcontrol-reg2
198,0.0,0.98125,Transformer,monregcontrol-reg2
199,0.0,0.98125,Transformer,monregcontrol-reg2
200,0.0,0.98125,Transformer,monregcontrol-reg2
201,0.0,0.98125,Transformer,monregcontrol-reg2
202,0.0,0.98125,Transformer,monregcontrol-reg2
203,0.0,0.98125,Transformer,monregcontrol-reg2
204,0.0,0.98125,Transformer,monregcontrol-reg2
205,0.0,0.98125,Transformer,monregcontrol-reg2
206,0.0,0.98125,Transformer,monregcontrol-reg2
207,0.0,0.98125,Transformer,monregcontrol-reg2
208,0.0,0.98125,Transformer,monregcontrol-reg2
209,0.0,0.98125,Transformer,monregcontrol-reg2
210,0.0,0.98125,Transformer,monregcontrol-reg2
211,0.0,0.98125,Transformer,monregcontrol-reg2
212,0.0,0.98125,Transformer,monregcontrol-reg2
213,0.0,0.98125,Transformer,monregcontrol-reg2
214,0.0,0.98125,Transformer,monregcontrol-reg2
215,0.0,0.98125,Transformer,monregcontrol-reg2
216,0.0,0.98125,Transformer,monregcontrol-reg2
217,0.0,0.98125,Transformer,monregcontrol-reg2
218,0.0,0.98125,Transformer,monregcontrol-reg2
219,0.0,0.98125,Transformer,monregcontrol-reg2
220,0.0,0.98125,Transformer,monregcontrol-reg2
221,0.0,0.98125,Transformer,monregcontrol-reg2
222,0.0,0.98125,Transformer,monregcontrol-reg2
223,0.0,0.98125,Transformer,monregcontrol-reg2
224,0.0,0.98125,Transformer,monregcontrol-reg2
225,0.0,0.98125,Transformer,monregcontrol-reg2
226,0.0,0.98125,Transformer,monregcontrol-reg2
227,0.0,0.98125,Transformer,monregcontrol-reg2
228,0.0,0.98125,Transformer,monregcontrol-reg2
229,0.0,0.98125,Transformer,monregcontrol-reg2
230,0.0,0.98125,Transformer,monregcontrol-reg2
231,0.0,0.98125,Transformer,monregcontrol-reg2
232,0.0,0.98125,Transformer,monregcontrol-reg2
233,0.0,0.98125,Transformer,monregcontrol-reg2
234,0.0,0.98125,Transformer,monregcontrol-reg2
235,0.0,0.98125,Transformer,monregcontrol-reg2
236,0.0,0.98125,Transformer,monregcontrol-reg2
237,0.0,0.98125,Transformer,monregcontrol-reg2
238,0.0,0.98125,Transformer,monregcontrol-reg2
239,0.0,0.98125,Transformer,monregcontrol-reg2
240,0.0,0.98125,Transformer,monregcontrol-reg2
241,0.0,0.98125,Transformer,monregcontrol-reg2
242,0.0,0.98125,Transformer,monregcontrol-reg2
243,0.0,0.98125,Transformer,monregcontrol-reg2
244,0.0,0.98125,Transformer,monregcontrol-reg2
245,0.0,0.98125,Transformer,monregcontrol-reg2
246,0.0,0.98125,Transformer,monregcontrol-reg2
247,0.0,0.98125,Transformer,monregcontrol-reg2
248,0.0,0.98125,Transformer,monregcontrol-reg2
249,0.0,0.98125,Transformer,monregcontrol-reg2
250,0.0,0.98125,Transformer,monregcontrol-reg2
251,0.0,0.98125,Transformer,monregcontrol-reg2
252,0.0,0.98125,Transformer,monregcontrol-reg2
253,0.0,0.98125,Transformer,monregcontrol-reg2
254,0.0,0.98125,Transformer,monregcontrol-reg2
255,0.0,0.98125,Transformer,monregcontrol-reg2
256,0.0,0.98125,Transformer,monregcontrol-reg2
257,0.0,0.98125,Transformer,monregcontrol-reg2
258,0.0,0.98125,Transformer,monregcontrol-reg2
259,0.0,0.98125,Transformer,monregcontrol-reg2
260,0.0,0.98125,Transformer,monregcontrol-reg2
261,0.0,0.98125,Transformer,monregcontrol-reg2
262,0.0,0.98125,Transformer,monregcontrol-reg2
263,0.0,0.98125,Transformer,monregcontrol-reg2
264,0.0,0.98125,Transformer,monregcontrol-reg2
265,0.0,0.98125,Transformer,monregcontrol-reg2
266,0.0,0.98125,Transformer,monregcontrol-reg2
267,0.0,0.98125,Transformer,monregcontrol-reg2
268,0.0,0.98125,Transformer,monregcontrol-reg2
269,0.0,0.98125,Transformer,monregcontrol-reg2
270,0.0,0.98125,Transformer,monregcontrol-reg2
271,0.0,0.98125,Transformer,monregcontrol-reg2
272,0.0,0.98125,Transformer,monregcontrol-reg2
273,0.0,0.98125,Transformer,monregcontrol-reg2
274,0.0,0.98125,Transformer,monregcontrol-reg2
275,0.0,0.98125,Transformer,monregcontrol-reg2
276,0.0,0.98125,Transformer,monregcontrol-reg2
277,0.0,0.98125,Transformer,monregcontrol-reg2
278,0.0,0.98125,Transformer,monregcontrol-reg2
279,0.0,0.98125,Transformer,monregcontrol-reg2
280,0.0,0.98125,Transformer,monregcontrol-reg2
281,0.0,0.98125,Transformer,monregcontrol-reg2
282,0.0,0.98125,Transformer,monregcontrol-reg2
283,0.0,0.98125,Transformer,monregcontrol-reg2
284,0.0,0.98125,Transformer,monregcontrol-reg2
285,0.0,0.98125,Transformer,monregcontrol-reg2
286,0.0,0.98125,Transformer,monregcontrol-reg2
287,0.0,0.98125,Transformer,monregcontrol-reg2
288,0.0,0.98125,Transformer,monregcontrol-reg2
289,0.0,0.98125,Transformer,monregcontrol-reg2
290,0.0,0.98125,Transformer,monregcontrol-reg2
291,0.0,0.98125,Transformer,monregcontrol-reg2
292,0.0,0.98125,Transformer,monregcontrol-reg2
293,0.0,0.98125,Transformer,monregcontrol-reg2
294,0.0,0.98125,Transformer,monregcontrol-reg2
295,0.0,0.98125,Transformer,monregcontrol-reg2
296,0.0,0.98125,Transformer,monregcontrol-reg2
297,0.0,0.98125,Transformer,monregcontrol-reg2
298,0.0,0.98125,Transformer,monregcontrol-reg2
299,0.0,0.98125,Transformer,monregcontrol-reg2
300,0.0,0.98125,Transformer,monregcontrol-reg2
301,0.0,0.98125,Transformer,monregcontrol-reg2
302,0.0,0.98125,Transformer,monregcontrol-reg2
303,0.0,0.98125,Transformer,monregcontrol-reg2
304,0.0,0.98125,Transformer,monregcontrol-reg2
305,0.0,0.98125,Transformer,monregcontrol-reg2
306,0.0,0.98125,Transformer,monregcontrol-reg2
307,0.0,0.98125,Transformer,monregcontrol-reg2
308,0.0,0.98125,Transformer,monregcontrol-reg2
309,0.0,0.98125,Transformer,monregcontrol-reg2
310,0.0,0.98125,Transformer,monregcontrol-reg2
311,0.0,0.98125,Transformer,monregcontrol-reg2
312,0.0,0.98125,Transformer,monregcontrol-reg2
313,0.0,0.98125,Transformer,monregcontrol-reg2
314,0.0,0.98125,Transformer,monregcontrol-reg2
315,0.0,0.98125,Transformer,monregcontrol-reg2
316,0.0,0.98125,Transformer,monregcontrol-reg2
317,0.0,0.98125,Transformer,monregcontrol-reg2
318,0.0,0.98125,Transformer,monregcontrol-reg2
319,0.0,0.98125,Transformer,monregcontrol-reg2
320,0.0,0.98125,Transformer,monregcontrol-reg2
321,0.0,0.98125,Transformer,monregcontrol-reg2
322,0.0,0.98125,Transformer,monregcontrol-reg2
323,0.0,0.98125,Transformer,monregcontrol-reg2
324,0.0,0.98125,Transformer,monregcontrol-reg2
325,0.0,0.98125,Transformer,monregcontrol-reg2
326,0.0,0.98125,Transformer,monregcontrol-reg2
327,0.0,0.98125,Transformer,monregcontrol-reg2
328,0.0,0.98125,Transformer,monregcontrol-reg2
329,0.0,0.98125,Transformer,monregcontrol-reg2
330,0.0,0.98125,Transformer,monregcontrol-reg2
331,0.0,0.98125,Transformer,monregcontrol-reg2
332,0.0,0.98125,Transformer,monregcontrol-reg2
333,0.0,0.98125,Transformer,monregcontrol-reg2
334,0.0,0.98125,Transformer,monregcontrol-reg2
335,0.0,0.98125,Transformer,monregcontrol-reg2
336,0.0,0.98125,Transformer,monregcontrol-reg2
337,0.0,0.98125,Transformer,monregcontrol-reg2
338,0.0,0.98125,Transformer,monregcontrol-reg2
339,0.0,0.98125,Transformer,monregcontrol-reg2
340,0.0,0.98125,Transformer,monregcontrol-reg2
341,0.0,0.98125,Transformer,monregcontrol-reg2
342,0.0,0.98125,Transformer,monregcontrol-reg2
343,0.0,0.98125,Transformer,monregcontrol-reg2
344,0.0,0.98125,Transformer,monregcontrol-reg2
345,0.0,0.98125,Transformer,monregcontrol-reg2
346,0.0,0.98125,Transformer,monregcontrol-reg2
347,0.0,0.98125,Transformer,monregcontrol-reg2
348,0.0,0.975,Transformer,monregcontrol-reg2
349,0.0,0.975,Transformer,monregcontrol-reg2
350,0.0,0.975,Transformer,monregcontrol-reg2
351,0.0,0.975,Transformer,monregcontrol-reg2
352,0.0,0.975,Transformer,monregcontrol-reg2
353,0.0,0.975,Transformer,monregcontrol-reg2
354,0.0,0.98125,Transformer,monregcontrol-reg2
355,0.0,0.98125,Transformer,monregcontrol-reg2
356,0.0,0.98125,Transformer,monregcontrol-reg2
357,0.0,0.98125,Transformer,monregcontrol-reg2
358,0.0,0.98125,Transformer,monregcontrol-reg2
359,0.0,0.98125,Transformer,monregcontrol-reg2
360,0.0,0.98125,Transformer,monregcontrol-reg2
361,0.0,0.98125,Transformer,monregcontrol-reg2
362,0.0,0.98125,Transformer,monregcontrol-reg2
363,0.0,0.98125,Transformer,monregcontrol-reg2
364,0.0,0.98125,Transformer,monregcontrol-reg2
365,0.0,0.98125,Transformer,monregcontrol-reg2
366,0.0,0.98125,Transformer,monregcontrol-reg2
367,0.0,0.98125,Transformer,monregcontrol-reg2
368,0.0,0.98125,Transformer,monregcontrol-reg2
369,0.0,0.98125,Transformer,monregcontrol-reg2
370,0.0,0.98125,Transformer,monregcontrol-reg2
371,0.0,0.98125,Transformer,monregcontrol-reg2
372,0.0,0.98125,Transformer,monregcontrol-reg2
373,0.0,0.98125,Transformer,monregcontrol-reg2
374,0.0,0.975,Transformer,monregcontrol-reg2
375,0.0,0.975,Transformer,monregcontrol-reg2
376,0.0,0.975,Transformer,monregcontrol-reg2
377,0.0,0.975,Transformer,monregcontrol-reg2
378,0.0,0.98125,Transformer,monregcontrol-reg2
379,0.0,0.98125,Transformer,monregcontrol-reg2
380,0.0,0.98125,Transformer,monregcontrol-reg2
381,0.0,0.98125,Transformer,monregcontrol-reg2
382,0.0,0.98125,Transformer,monregcontrol-reg2
383,0.0,0.98125,Transformer,monregcontrol-reg2
384,0.0,0.98125,Transformer,monregcontrol-reg2
385,0.0,0.98125,Transformer,monregcontrol-reg2
386,0.0,0.98125,Transformer,monregcontrol-reg2
387,0.0,0.98125,Transformer,monregcontrol-reg2
388,0.0,0.98125,Transformer,monregcontrol-reg2
389,0.0,0.98125,Transformer,monregcontrol-reg2
390,0.0,0.98125,Transformer,monregcontrol-reg2
391,0.0,0.98125,Transformer,monregcontrol-reg2
392,0.0,0.98125,Transformer,monregcontrol-reg2
393,0.0,0.98125,Transformer,monregcontrol-reg2
394,0.0,0.98125,Transformer,monregcontrol-reg2
395,0.0,0.98125,Transformer,monregcontrol-reg2
396,0.0,0.98125,Transformer,monregcontrol-reg2
397,0.0,0.98125,Transformer,monregcontrol-reg2
398,0.0,0.98125,Transformer,monregcontrol-reg2
399,0.0,0.98125,Transformer,monregcontrol-reg2
400,0.0,0.98125,Transformer,monregcontrol-reg2
401,0.0,0.98125,Transformer,monregcontrol-reg2
402,0.0,0.98125,Transformer,monregcontrol-reg2
403,0.0,0.98125,Transformer,monregcontrol-reg2
404,0.0,0.98125,Transformer,monregcontrol-reg2
405,0.0,0.98125,Transformer,monregcontrol-reg2
406,0.0,0.98125,Transformer,monregcontrol-reg2
407,0.0,0.98125,Transformer,monregcontrol-reg2
408,0.0,0.98125,Transformer,monregcontrol-reg2
409,0.0,0.98125,Transformer,monregcontrol-reg2
410,0.0,0.98125,Transformer,monregcontrol-reg2
411,0.0,0.98125,Transformer,monregcontrol-reg2
412,0.0,0.98125,Transformer,monregcontrol-reg2
413,0.0,0.98125,Transformer,monregcontrol-reg2
414,0.0,0.98125,Transformer,monregcontrol-reg2
415,0.0,0.98125,Transformer,monregcontrol-reg2
416,0.0,0.98125,Transformer,monregcontrol-reg2
417,0.0,0.98125,Transformer,monregcontrol-reg2
418,0.0,0.98125,Transformer,monregcontrol-reg2
419,0.0,0.98125,Transformer,monregcontrol-reg2
420,0.0,0.98125,Transformer,monregcontrol-reg2
421,0.0,0.98125,Transformer,monregcontrol-reg2
422,0.0,0.98125,Transformer,monregcontrol-reg2
423,0.0,0.98125,Transformer,monregcontrol-reg2
424,0.0,0.98125,Transformer,monregcontrol-reg2
425,0.0,0.98125,Transformer,monregcontrol-reg2
426,0.0,0.98125,Transformer,monregcontrol-reg2
427,0.0,0.98125,Transformer,monregcontrol-reg2
428,0.0,0.98125,Transformer,monregcontrol-reg2
429,0.0,0.98125,Transformer,monregcontrol-reg2
430,0.0,0.98125,Transformer,monregcontrol-reg2
431,0.0,0.98125,Transformer,monregcontrol-reg2
432,0.0,0.98125,Transformer,monregcontrol-reg2
433,0.0,0.98125,Transformer,monregcontrol-reg2
434,0.0,0.98125,Transformer,monregcontrol-reg2
435,0.0,0.98125,Transformer,monregcontrol-reg2
436,0.0,0.98125,Transformer,monregcontrol-reg2
437,0.0,0.98125,Transformer,monregcontrol-reg2
438,0.0,0.98125,Transformer,monregcontrol-reg2
439,0.0,0.98125,Transformer,monregcontrol-reg2
440,0.0,0.98125,Transformer,monregcontrol-reg2
441,0.0,0.98125,Transformer,monregcontrol-reg2
442,0.0,0.98125,Transformer,monregcontrol-reg2
443,0.0,0.98125,Transformer,monregcontrol-reg2
444,0.0,0.98125,Transformer,monregcontrol-reg2
445,0.0,0.98125,Transformer,monregcontrol-reg2
446,0.0,0.98125,Transformer,monregcontrol-reg2
447,0.0,0.98125,Transformer,monregcontrol-reg2
448,0.0,0.98125,Transformer,monregcontrol-reg2
449,0.0,0.98125,Transformer,monregcontrol-reg2
450,0.0,0.98125,Transformer,monregcontrol-reg2
451,0.0,0.98125,Transformer,monregcontrol-reg2
452,0.0,0.98125,Transformer,monregcontrol-reg2
453,0.0,0.98125,Transformer,monregcontrol-reg2
454,0.0,0.98125,Transformer,monregcontrol-reg2
455,0.0,0.98125,Transformer,monregcontrol-reg2
456,0.0,0.98125,Transformer,monregcontrol-reg2
457,0.0,0.98125,Transformer,monregcontrol-reg2
458,0.0,0.98125,Transformer,monregcontrol-reg2
459,0.0,0.98125,Transformer,monregcontrol-reg2
460,0.0,0.98125,Transformer,monregcontrol-reg2
461,0.0,0.98125,Transformer,monregcontrol-reg2
462,0.0,0.98125,Transformer,monregcontrol-reg2
463,0.0,0.98125,Transformer,monregcontrol-reg2
464,0.0,0.98125,Transformer,monregcontrol-reg2
465,0.0,0.98125,Transformer,monregcontrol-reg2
466,0.0,0.98125,Transformer,monregcontrol-reg2
467,0.0,0.98125,Transformer,monregcontrol-reg2
468,0.0,0.98125,Transformer,monregcontrol-reg2
469,0.0,0.98125,Transformer,monregcontrol-reg2
470,0.0,0.98125,Transformer,monregcontrol-reg2
471,0.0,0.98125,Transformer,monregcontrol-reg2
472,0.0,0.98125,Transformer,monregcontrol-reg2
473,0.0,0.98125,Transformer,monregcontrol-reg2
474,0.0,0.98125,Transformer,monregcontrol-reg2
475,0.0,0.98125,Transformer,monregcontrol-reg2
476,0.0,0.98125,Transformer,monregcontrol-reg2
477,0.0,0.98125,Transformer,monregcontrol-reg2
478,0.0,0.98125,Transformer,monregcontrol-reg2
479,0.0,0.98125,Transformer,monregcontrol-reg2
480,0.0,0.98125,Transformer,monregcontrol-reg2
1,0.0,0.99375,Transformer,monregcontrol-reg3
2,0.0,0.99375,Transformer,monregcontrol-reg3
3,0.0,0.99375,Transformer,monregcontrol-reg3
4,0.0,0.99375,Transformer,monregcontrol-reg3
5,0.0,0.99375,Transformer,monregcontrol-reg3
6,0.0,0.99375,Transformer,monregcontrol-reg3
7,0.0,0.99375,Transformer,monregcontrol-reg3
8,0.0,0.99375,Transformer,monregcontrol-reg3
9,0.0,0.99375,Transformer,monregcontrol-reg3
10,0.0,0.99375,Transformer,monregcontrol-reg3
11,0.0,0.99375,Transformer,monregcontrol-reg3
12,0.0,0.9875,Transformer,monregcontrol-reg3
13,0.0,0.9875,Transformer,monregcontrol-reg3
14,0.0,0.9875,Transformer,monregcontrol-reg3
15,0.0,0.9875,Transformer,monregcontrol-reg3
16,0.0,0.9875,Transformer,monregcontrol-reg3
17,0.0,0.9875,Transformer,monregcontrol-reg3
18,0.0,0.9875,Transformer,monregcontrol-reg3
19,0.0,0.9875,Transformer,monregcontrol-reg3
20,0.0,0.9875,Transformer,monregcontrol-reg3
21,0.0,0.9875,Transformer,monregcontrol-reg3
22,0.0,0.9875,Transformer,monregcontrol-reg3
23,0.0,0.9875,Transformer,monregcontrol-reg3
24,0.0,0.9875,Transformer,monregcontrol-reg3
25,0.0,0.9875,Transformer,monregcontrol-reg3
26,0.0,0.9875,Transformer,monregcontrol-reg3
27,0.0,0.9875,Transformer,monregcontrol-reg3
28,0.0,0.9875,Transformer,monregcontrol-reg3
29,0.0,0.9875,Transformer,monregcontrol-reg3
30,0.0,0.9875,Transformer,monregcontrol-reg3
31,0.0,0.9875,Transformer,monregcontrol-reg3
32,0.0,0.9875,Transformer,monregcontrol-reg3
33,0.0,0.9875,Transformer,monregcontrol-reg3
34,0.0,0.9875,Transformer,monregcontrol-reg3
35,0.0,0.9875,Transformer,monregcontrol-reg3
36,0.0,0.9875,Transformer,monregcontrol-reg3
37,0.0,0.9875,Transformer,monregcontrol-reg3
38,0.0,0.9875,Transformer,monregcontrol-reg3
39,0.0,0.9875,Transformer,monregcontrol-reg3
40,0.0,0.9875,Transformer,monregcontrol-reg3
41,0.0,0.9875,Transformer,monregcontrol-reg3
42,0.0,0.9875,Transformer,monregcontrol-reg3
43,0.0,0.9875,Transformer,monregcontrol-reg3
44,0.0,0.9875,Transformer,monregcontrol-reg3
45,0.0,0.9875,Transformer,monregcontrol-reg3
46,0.0,0.9875,Transformer,monregcontrol-reg3
47,0.0,0.9875,Transformer,monregcontrol-reg3
48,0.0,0.9875,Transformer,monregcontrol-reg3
49,0.0,0.9875,Transformer,monregcontrol-reg3
50,0.0,0.9875,Transformer,monregcontrol-reg3
51,0.0,0.9875,Transformer,monregcontrol-reg3
52,0.0,0.9875,Transformer,monregcontrol-reg3
53,0.0,0.9875,Transformer,monregcontrol-reg3
54,0.0,0.9875,Transformer,monregcontrol-reg3
55,0.0,0.9875,Transformer,monregcontrol-reg3
56,0.0,0.9875,Transformer,monregcontrol-reg3
57,0.0,0.9875,Transformer,monregcontrol-reg3
58,0.0,0.9875,Transformer,monregcontrol-reg3
59,0.0,0.9875,Transformer,monregcontrol-reg3
60,0.0,0.9875,Transformer,monregcontrol-reg3
61,0.0,0.9875,Transformer,monregcontrol-reg3
62,0.0,0.9875,Transformer,monregcontrol-reg3
63,0.0,0.9875,Transformer,monregcontrol-reg3
64,0.0,0.9875,Transformer,monregcontrol-reg3
65,0.0,0.9875,Transformer,monregcontrol-reg3
66,0.0,0.9875,Transformer,monregcontrol-reg3
67,0.0,0.9875,Transformer,monregcontrol-reg3
68,0.0,0.9875,Transformer,monregcontrol-reg3
69,0.0,0.9875,Transformer,monregcontrol-reg3
70,0.0,0.9875,Transformer,monregcontrol-reg3
71,0.0,0.9875,Transformer,monregcontrol-reg3
72,0.0,0.9875,Transformer,monregcontrol-reg3
73,0.0,0.9875,Transformer,monregcontrol-reg3
74,0.0,0.9875,Transformer,monregcontrol-reg3
75,0.0,0.9875,Transformer,monregcontrol-reg3
76,0.0,0.9875,Transformer,monregcontrol-reg3
77,0.0,0.9875,Transformer,monregcontrol-reg3
78,0.0,0.9875,Transformer,monregcontrol-reg3
79,0.0,0.9875,Transformer,monregcontrol-reg3
80,0.0,0.9875,Transformer,monregcontrol-reg3
81,0.0,0.9875,Transformer,monregcontrol-reg3
82,0.0,0.9875,Transformer,monregcontrol-reg3
83,0.0,0.98125,Transformer,monregcontrol-reg3
84,0.0,0.975,Transformer,monregcontrol-reg3
85,0.0,0.975,Transformer,monregcontrol-reg3
86,0.0,0.975,Transformer,monregcontrol-reg3
87,0.0,0.975,Transformer,monregcontrol-reg3
88,0.0,0.975,Transformer,monregcontrol-reg3
89,0.0,0.98125,Transformer,monregcontrol-reg3
90,0.0,0.98125,Transformer,monregcontrol-reg3
91,0.0,0.98125,Transformer,monregcontrol-reg3
92,0.0,0.98125,Transformer,monregcontrol-reg3
93,0.0,0.98125,Transformer,monregcontrol-reg3
94,0.0,0.98125,Transformer,monregcontrol-reg3
95,0.0,0.98125,Transformer,monregcontrol-reg3
96,0.0,0.98125,Transformer,monregcontrol-reg3
97,0.0,0.98125,Transformer,monregcontrol-reg3
98,0.0,0.98125,Transformer,monregcontrol-reg3
99,0.0,0.98125,Transformer,monregcontrol-reg3
100,0.0,0.98125,Transformer,monregcontrol-reg3
101,0.0,0.98125,Transformer,monregcontrol-reg3
102,0.0,0.98125,Transformer,monregcontrol-reg3
103,0.0,0.98125,Transformer,monregcontrol-reg3
104,0.0,0.9875,Transformer,monregcontrol-reg3
105,0.0,0.9875,Transformer,monregcontrol-reg3
106,0.0,0.9875,Transformer,monregcontrol-reg3
107,0.0,0.98125,Transformer,monregcontrol-reg3
108,0.0,0.975,Transformer,monregcontrol-reg3
109,0.0,0.975,Transformer,monregcontrol-reg3
110,0.0,0.975,Transformer,monregcontrol-reg3
111,0.0,0.975,Transformer,monregcontrol-reg3
112,0.0,0.975,Transformer,monregcontrol-reg3
113,0.0,0.98125,Transformer,monregcontrol-reg3
114,0.0,0.98125,Transformer,monregcontrol-reg3
115,0.0,0.98125,Transformer,monregcontrol-reg3
116,0.0,0.98125,Transformer,monregcontrol-reg3
117,0.0,0.98125,Transformer,monregcontrol-reg3
118,0.0,0.98125,Transformer,monregcontrol-reg3
119,0.0,0.98125,Transformer,monregcontrol-reg3
120,0.0,0.98125,Transformer,monregcontrol-reg3
121,0.0,0.98125,Transformer,monregcontrol-reg3
122,0.0,0.98125,Transformer,monregcontrol-reg3
123,0.0,0.98125,Transformer,monregcontrol-reg3
124,0.0,0.98125,Transformer,monregcontrol-reg3
125,0.0,0.98125,Transformer,monregcontrol-reg3
126,0.0,0.98125,Transformer,monregcontrol-reg3
127,0.0,0.98125,Transformer,monregcontrol-reg3
128,0.0,0.98125,Transformer,monregcontrol-reg3
129,0.0,0.9875,Transformer,monregcontrol-reg3
130,0.0,0.9875,Transformer,monregcontrol-reg3
131,0.0,0.98125,Transformer,monregcontrol-reg3
132,0.0,0.98125,Transformer,monregcontrol-reg3
133,0.0,0.98125,Transformer,monregcontrol-reg3
134,0.0,0.98125,Transformer,monregcontrol-reg3
135,0.0,0.98125,Transformer,monregcontrol-reg3
136,0.0,0.98125,Transformer,monregcontrol-reg3
137,0.0,0.9875,Transformer,monregcontrol-reg3
138,0.0,0.9875,Transformer,monregcontrol-reg3
139,0.0,0.9875,Transformer,monregcontrol-reg3
140,0.0,0.9875,Transformer,monregcontrol-reg3
141,0.0,0.9875,Transformer,monregcontrol-reg3
142,0.0,0.9875,Transformer,monregcontrol-reg3
143,0.0,0.9875,Transformer,monregcontrol-reg3
144,0.0,0.9875,Transformer,monregcontrol-reg3
145,0.0,0.9875,Transformer,monregcontrol-reg3
146,0.0,0.9875,Transformer,monregcontrol-reg3
147,0.0,0.9875,Transformer,monregcontrol-reg3
